NOMBRE|EDAD|VALORACION_GENERAL|POTENCIAL|EQUIPO_ACTUAL|CONTRATO|ID_JUGADOR|PIE_FAVORITO|MEJOR_POSICION|SRC_JUGADOR|EQUIPO|URL_EQUIPO|ID_EQUIPO|SRC_LOGO|SRC_FLAG|PJE_GLOBAL|PJE_ATAQUE|PJE_MEDIOCAMPO|PJE_DEFENSA|GRUPO|PUESTO|PTS|PJ|PG|PE|PP|DG|INSTANCIA_ALCANZADA|MEJOR_POSICION_DESC|PESO (KG)|ALTURA (CM)|ICM (KG/M^2)
R. Cota|34|75|75|RES|2018 ~ 2023|186098|Derecho|GK|https://cdn.sofifa.net/players/186/098/23_60.png|México|https://sofifa.com/team/1386/mexico/|1386|https://cdn.sofifa.net/teams/1386/120.png|https://cdn.sofifa.net/flags/mx.png|78|79|77|77|GRUPO C|22|4|3|1|1|1|-1|Fase de grupos|Portero|86|183|25.680074054167036
W. Szczęsny|32|86|86|GK|2017 ~ 2024|186153|Derecho|GK|https://cdn.sofifa.net/players/186/153/23_60.png|Polonia|https://sofifa.com/team/1353/poland/|1353|https://cdn.sofifa.net/teams/1353/120.png|https://cdn.sofifa.net/flags/pl.png|77|81|75|75|GRUPO C|15|4|4|1|1|2|-2|Octavos de final|Portero|90|195|23.668639053254438
J. Bednarek|26|77|81|RCB|2017 ~ 2025|220570|Derecho|CB|https://cdn.sofifa.net/players/220/570/23_60.png|Polonia|https://sofifa.com/team/1353/poland/|1353|https://cdn.sofifa.net/teams/1353/120.png|https://cdn.sofifa.net/flags/pl.png|77|81|75|75|GRUPO C|15|4|4|1|1|2|-2|Octavos de final|Defensa Central|77|189|21.55594748187341
K. Glik|34|74|74|CB|2020 ~ 2023|190547|Derecho|CB|https://cdn.sofifa.net/players/190/547/23_60.png|Polonia|https://sofifa.com/team/1353/poland/|1353|https://cdn.sofifa.net/teams/1353/120.png|https://cdn.sofifa.net/flags/pl.png|77|81|75|75|GRUPO C|15|4|4|1|1|2|-2|Octavos de final|Defensa Central|80|190|22.1606648199446
J. Kiwior|22|70|77|LCB|2021 ~ 2025|265693|Izquierdo|CDM|https://cdn.sofifa.net/players/265/693/23_60.png|Polonia|https://sofifa.com/team/1353/poland/|1353|https://cdn.sofifa.net/teams/1353/120.png|https://cdn.sofifa.net/flags/pl.png|77|81|75|75|GRUPO C|15|4|4|1|1|2|-2|Octavos de final|Medio Centro Defensivo|75|189|20.99605274208449
B. Bereszyński|29|75|75|RM|2017 ~ 2025|199763|Derecho|RB|https://cdn.sofifa.net/players/199/763/23_60.png|Polonia|https://sofifa.com/team/1353/poland/|1353|https://cdn.sofifa.net/teams/1353/120.png|https://cdn.sofifa.net/flags/pl.png|77|81|75|75|GRUPO C|15|4|4|1|1|2|-2|Octavos de final|Lateral Derecho|77|182|23.24598478444632
S. Szymański|23|76|85|RCM|2019 ~ 2026|235973|Izquierdo|LM|https://cdn.sofifa.net/players/235/973/23_60.png|Polonia|https://sofifa.com/team/1353/poland/|1353|https://cdn.sofifa.net/teams/1353/120.png|https://cdn.sofifa.net/flags/pl.png|77|81|75|75|GRUPO C|15|4|4|1|1|2|-2|Octavos de final|Medio Izquierdo|60|174|19.817677368212443
S. Żurkowski|24|76|81|LCM|2019 ~ 2023|239732|Derecho|RM|https://cdn.sofifa.net/players/239/732/23_60.png|Polonia|https://sofifa.com/team/1353/poland/|1353|https://cdn.sofifa.net/teams/1353/120.png|https://cdn.sofifa.net/flags/pl.png|77|81|75|75|GRUPO C|15|4|4|1|1|2|-2|Octavos de final|Medio Derecho|77|185|22.498173849525198
N. Zalewski|20|71|83|LM|2020 ~ 2025|262113|Derecho|RM|https://cdn.sofifa.net/players/262/113/23_60.png|Polonia|https://sofifa.com/team/1353/poland/|1353|https://cdn.sofifa.net/teams/1353/120.png|https://cdn.sofifa.net/flags/pl.png|77|81|75|75|GRUPO C|15|4|4|1|1|2|-2|Octavos de final|Medio Derecho|70|175|22.857142857142858
P. Zieliński|28|83|83|RF|2016 ~ 2024|210406|Derecho|CAM|https://cdn.sofifa.net/players/210/406/23_60.png|Polonia|https://sofifa.com/team/1353/poland/|1353|https://cdn.sofifa.net/teams/1353/120.png|https://cdn.sofifa.net/flags/pl.png|77|81|75|75|GRUPO C|15|4|4|1|1|2|-2|Octavos de final|MEdio Centro Ofensivo|75|180|23.148148148148145
A. Milik|28|76|76|LF|2022 ~ 2025|205175|Izquierdo|ST|https://cdn.sofifa.net/players/205/175/23_60.png|Polonia|https://sofifa.com/team/1353/poland/|1353|https://cdn.sofifa.net/teams/1353/120.png|https://cdn.sofifa.net/flags/pl.png|77|81|75|75|GRUPO C|15|4|4|1|1|2|-2|Octavos de final|Delantero Centro|80|186|23.12406058503873
R. Lewandowski|33|91|91|ST|2014 ~ 2023|188545|Derecho|ST|https://cdn.sofifa.net/players/188/545/23_60.png|Polonia|https://sofifa.com/team/1353/poland/|1353|https://cdn.sofifa.net/teams/1353/120.png|https://cdn.sofifa.net/flags/pl.png|77|81|75|75|GRUPO C|15|4|4|1|1|2|-2|Octavos de final|Delantero Centro|81|185|23.66691015339664
K. Świderski|25|75|80|SUB|2022 ~ 2025|224301|Izquierdo|ST|https://cdn.sofifa.net/players/224/301/23_60.png|Polonia|https://sofifa.com/team/1353/poland/|1353|https://cdn.sofifa.net/teams/1353/120.png|https://cdn.sofifa.net/flags/pl.png|77|81|75|75|GRUPO C|15|4|4|1|1|2|-2|Octavos de final|Delantero Centro|78|184|23.03875236294896
K. Piątek|27|75|76|SUB|2020 ~ 2025|223113|Derecho|ST|https://cdn.sofifa.net/players/223/113/23_60.png|Polonia|https://sofifa.com/team/1353/poland/|1353|https://cdn.sofifa.net/teams/1353/120.png|https://cdn.sofifa.net/flags/pl.png|77|81|75|75|GRUPO C|15|4|4|1|1|2|-2|Octavos de final|Delantero Centro|77|183|22.99262444384723
G. Krychowiak|32|77|77|SUB|2021 ~ 2024|197242|Derecho|CDM|https://cdn.sofifa.net/players/197/242/23_60.png|Polonia|https://sofifa.com/team/1353/poland/|1353|https://cdn.sofifa.net/teams/1353/120.png|https://cdn.sofifa.net/flags/pl.png|77|81|75|75|GRUPO C|15|4|4|1|1|2|-2|Octavos de final|Medio Centro Defensivo|78|186|22.54595907041276
J. Kamiński|20|73|85|SUB|2019 ~ 2024|252495|Derecho|RM|https://cdn.sofifa.net/players/252/495/23_60.png|Polonia|https://sofifa.com/team/1353/poland/|1353|https://cdn.sofifa.net/teams/1353/120.png|https://cdn.sofifa.net/flags/pl.png|77|81|75|75|GRUPO C|15|4|4|1|1|2|-2|Octavos de final|Medio Derecho|68|179|21.22280827689523
R. Gumny|24|71|76|SUB|2020 ~ 2025|233409|Derecho|RB|https://cdn.sofifa.net/players/233/409/23_60.png|Polonia|https://sofifa.com/team/1353/poland/|1353|https://cdn.sofifa.net/teams/1353/120.png|https://cdn.sofifa.net/flags/pl.png|77|81|75|75|GRUPO C|15|4|4|1|1|2|-2|Octavos de final|Lateral Derecho|71|182|21.434609346697258
A. Jędrzejczyk|34|69|69|SUB|2017 ~ 2023|177790|Derecho|CB|https://cdn.sofifa.net/players/177/790/23_60.png|Polonia|https://sofifa.com/team/1353/poland/|1353|https://cdn.sofifa.net/teams/1353/120.png|https://cdn.sofifa.net/flags/pl.png|77|81|75|75|GRUPO C|15|4|4|1|1|2|-2|Octavos de final|Defensa Central|86|189|24.075473810923548
Ł. Skorupski|31|76|76|SUB|2018 ~ 2025|189908|Derecho|GK|https://cdn.sofifa.net/players/189/908/23_60.png|Polonia|https://sofifa.com/team/1353/poland/|1353|https://cdn.sofifa.net/teams/1353/120.png|https://cdn.sofifa.net/flags/pl.png|77|81|75|75|GRUPO C|15|4|4|1|1|2|-2|Octavos de final|Portero|84|187|24.021275987303035
K. Grabara|23|73|79|RES|2021 ~ 2026|228383|Derecho|GK|https://cdn.sofifa.net/players/228/383/23_60.png|Polonia|https://sofifa.com/team/1353/poland/|1353|https://cdn.sofifa.net/teams/1353/120.png|https://cdn.sofifa.net/flags/pl.png|77|81|75|75|GRUPO C|15|4|4|1|1|2|-2|Octavos de final|Portero|85|195|22.353714661406972
M. Skóraś|22|67|77|RES|2017 ~ 2026|251633|Derecho|RM|https://cdn.sofifa.net/players/251/633/23_60.png|Polonia|https://sofifa.com/team/1353/poland/|1353|https://cdn.sofifa.net/teams/1353/120.png|https://cdn.sofifa.net/flags/pl.png|77|81|75|75|GRUPO C|15|4|4|1|1|2|-2|Octavos de final|Medio Derecho|64|172|21.63331530557058
D. Szymański|27|71|72|RES|2020 ~ 2024|223779|Derecho|CM|https://cdn.sofifa.net/players/223/779/23_60.png|Polonia|https://sofifa.com/team/1353/poland/|1353|https://cdn.sofifa.net/teams/1353/120.png|https://cdn.sofifa.net/flags/pl.png|77|81|75|75|GRUPO C|15|4|4|1|1|2|-2|Octavos de final|Medio Centro|76|185|22.205989773557338
M. Cash|24|79|84|RES|2020 ~ 2027|227174|Derecho|RWB|https://cdn.sofifa.net/players/227/174/23_60.png|Polonia|https://sofifa.com/team/1353/poland/|1353|https://cdn.sofifa.net/teams/1353/120.png|https://cdn.sofifa.net/flags/pl.png|77|81|75|75|GRUPO C|15|4|4|1|1|2|-2|Octavos de final|Carrillero Derecho|74|185|21.62162162162162
P. Frankowski|27|75|75|RES|2021 ~ 2026|212138|Derecho|LM|https://cdn.sofifa.net/players/212/138/23_60.png|Polonia|https://sofifa.com/team/1353/poland/|1353|https://cdn.sofifa.net/teams/1353/120.png|https://cdn.sofifa.net/flags/pl.png|77|81|75|75|GRUPO C|15|4|4|1|1|2|-2|Octavos de final|Medio Izquierdo|70|175|22.857142857142858
M. Wieteska|25|68|73|RES|2018 ~ 2023|224302|Derecho|CB|https://cdn.sofifa.net/players/224/302/23_60.png|Polonia|https://sofifa.com/team/1353/poland/|1353|https://cdn.sofifa.net/teams/1353/120.png|https://cdn.sofifa.net/flags/pl.png|77|81|75|75|GRUPO C|15|4|4|1|1|2|-2|Octavos de final|Defensa Central|82|187|23.449340844748203
K. Bielik|24|73|77|RES|2019 ~ 2024|224763|Derecho|CDM|https://cdn.sofifa.net/players/224/763/23_60.png|Polonia|https://sofifa.com/team/1353/poland/|1353|https://cdn.sofifa.net/teams/1353/120.png|https://cdn.sofifa.net/flags/pl.png|77|81|75|75|GRUPO C|15|4|4|1|1|2|-2|Octavos de final|Medio Centro Defensivo|78|189|21.83589485176787
K. Grosicki|34|71|71|RES|2021 ~ 2024|177922|Derecho|RW|https://cdn.sofifa.net/players/177/922/23_60.png|Polonia|https://sofifa.com/team/1353/poland/|1353|https://cdn.sofifa.net/teams/1353/120.png|https://cdn.sofifa.net/flags/pl.png|77|81|75|75|GRUPO C|15|4|4|1|1|2|-2|Octavos de final|Extremo Derecho|78|180|24.074074074074073
H. Lloris|35|87|87|GK|2012 ~ 2024|167948|Izquierdo|GK|https://cdn.sofifa.net/players/167/948/23_60.png|Francia|https://sofifa.com/team/1335/france/|1335|https://cdn.sofifa.net/teams/1335/120.png|https://cdn.sofifa.net/flags/fr.png|83|86|82|82|GRUPO D|2|16|7|5|1|1|8|Final|Portero|82|188|23.20054323223178
B. Pavard|26|80|82|RB|2019 ~ 2024|226851|Derecho|CB|https://cdn.sofifa.net/players/226/851/23_60.png|Francia|https://sofifa.com/team/1335/france/|1335|https://cdn.sofifa.net/teams/1335/120.png|https://cdn.sofifa.net/flags/fr.png|83|86|82|82|GRUPO D|2|16|7|5|1|1|8|Final|Defensa Central|81|186|23.413111342351716
R. Varane|29|85|86|RCB|2021 ~ 2025|201535|Derecho|CB|https://cdn.sofifa.net/players/201/535/23_60.png|Francia|https://sofifa.com/team/1335/france/|1335|https://cdn.sofifa.net/teams/1335/120.png|https://cdn.sofifa.net/flags/fr.png|83|86|82|82|GRUPO D|2|16|7|5|1|1|8|Final|Defensa Central|81|191|22.20333872426743
D. Upamecano|23|81|86|LCB|2021 ~ 2026|229558|Derecho|CB|https://cdn.sofifa.net/players/229/558/23_60.png|Francia|https://sofifa.com/team/1335/france/|1335|https://cdn.sofifa.net/teams/1335/120.png|https://cdn.sofifa.net/flags/fr.png|83|86|82|82|GRUPO D|2|16|7|5|1|1|8|Final|Defensa Central|90|186|26.014568158168572
L. Hernández|26|84|86|LB|2019 ~ 2024|220814|Izquierdo|CB|https://cdn.sofifa.net/players/220/814/23_60.png|Francia|https://sofifa.com/team/1335/france/|1335|https://cdn.sofifa.net/teams/1335/120.png|https://cdn.sofifa.net/flags/fr.png|83|86|82|82|GRUPO D|2|16|7|5|1|1|8|Final|Defensa Central|79|184|23.334120982986768
A. Tchouaméni|22|82|89|CDM|2020 ~ 2024|241637|Derecho|CDM|https://cdn.sofifa.net/players/241/637/23_60.png|Francia|https://sofifa.com/team/1335/france/|1335|https://cdn.sofifa.net/teams/1335/120.png|https://cdn.sofifa.net/flags/fr.png|83|86|82|82|GRUPO D|2|16|7|5|1|1|8|Final|Medio Centro Defensivo|81|187|23.163373273470786
Y. Fofana|23|78|83|RCM|2020 ~ 2024|245630|Derecho|CM|https://cdn.sofifa.net/players/245/630/23_60.png|Francia|https://sofifa.com/team/1335/france/|1335|https://cdn.sofifa.net/teams/1335/120.png|https://cdn.sofifa.net/flags/fr.png|83|86|82|82|GRUPO D|2|16|7|5|1|1|8|Final|Medio Centro|69|178|21.777553339224845
A. Rabiot|27|81|82|LCM|2019 ~ 2023|210008|Izquierdo|CM|https://cdn.sofifa.net/players/210/008/23_60.png|Francia|https://sofifa.com/team/1335/france/|1335|https://cdn.sofifa.net/teams/1335/120.png|https://cdn.sofifa.net/flags/fr.png|83|86|82|82|GRUPO D|2|16|7|5|1|1|8|Final|Medio Centro|80|191|21.929223431375238
A. Griezmann|31|84|84|CAM|2019 ~ 2024|194765|Izquierdo|ST|https://cdn.sofifa.net/players/194/765/23_60.png|Francia|https://sofifa.com/team/1335/france/|1335|https://cdn.sofifa.net/teams/1335/120.png|https://cdn.sofifa.net/flags/fr.png|83|86|82|82|GRUPO D|2|16|7|5|1|1|8|Final|Delantero Centro|73|173|24.3910588392529
K. Benzema|34|91|91|RS|2009 ~ 2023|165153|Derecho|ST|https://cdn.sofifa.net/players/165/153/23_60.png|Francia|https://sofifa.com/team/1335/france/|1335|https://cdn.sofifa.net/teams/1335/120.png|https://cdn.sofifa.net/flags/fr.png|83|86|82|82|GRUPO D|2|16|7|5|1|1|8|Final|Delantero Centro|81|187|23.163373273470786
K. Mbappé|23|91|95|LS|2018 ~ 2024|231747|Derecho|ST|https://cdn.sofifa.net/players/231/747/23_60.png|Francia|https://sofifa.com/team/1335/france/|1335|https://cdn.sofifa.net/teams/1335/120.png|https://cdn.sofifa.net/flags/fr.png|83|86|82|82|GRUPO D|2|16|7|5|1|1|8|Final|Delantero Centro|73|182|22.03840115928028
O. Dembélé|25|83|86|SUB|2017 ~ 2024|231443|Izquierdo|LM|https://cdn.sofifa.net/players/231/443/23_60.png|Francia|https://sofifa.com/team/1335/france/|1335|https://cdn.sofifa.net/teams/1335/120.png|https://cdn.sofifa.net/flags/fr.png|83|86|82|82|GRUPO D|2|16|7|5|1|1|8|Final|Medio Izquierdo|67|178|21.146319909102385
O. Giroud|35|82|82|SUB|2021 ~ 2023|178509|Izquierdo|ST|https://cdn.sofifa.net/players/178/509/23_60.png|Francia|https://sofifa.com/team/1335/france/|1335|https://cdn.sofifa.net/teams/1335/120.png|https://cdn.sofifa.net/flags/fr.png|83|86|82|82|GRUPO D|2|16|7|5|1|1|8|Final|Delantero Centro|93|193|24.967113211092915
K. Coman|26|85|86|SUB|2015 ~ 2027|213345|Derecho|RM|https://cdn.sofifa.net/players/213/345/23_60.png|Francia|https://sofifa.com/team/1335/france/|1335|https://cdn.sofifa.net/teams/1335/120.png|https://cdn.sofifa.net/flags/fr.png|83|86|82|82|GRUPO D|2|16|7|5|1|1|8|Final|Medio Derecho|76|180|23.456790123456788
T. Hernández|24|84|87|SUB|2019 ~ 2026|232656|Izquierdo|LWB|https://cdn.sofifa.net/players/232/656/23_60.png|Francia|https://sofifa.com/team/1335/france/|1335|https://cdn.sofifa.net/teams/1335/120.png|https://cdn.sofifa.net/flags/fr.png|83|86|82|82|GRUPO D|2|16|7|5|1|1|8|Final|Carrillero Izquierdo|81|184|23.92485822306238
M. Guendouzi|23|80|86|SUB|2022 ~ 2025|236496|Derecho|CDM|https://cdn.sofifa.net/players/236/496/23_60.png|Francia|https://sofifa.com/team/1335/france/|1335|https://cdn.sofifa.net/teams/1335/120.png|https://cdn.sofifa.net/flags/fr.png|83|86|82|82|GRUPO D|2|16|7|5|1|1|8|Final|Medio Centro Defensivo|68|184|20.085066162570886
J. Koundé|23|81|86|SUB|2019 ~ 2024|241486|Derecho|CB|https://cdn.sofifa.net/players/241/486/23_60.png|Francia|https://sofifa.com/team/1335/france/|1335|https://cdn.sofifa.net/teams/1335/120.png|https://cdn.sofifa.net/flags/fr.png|83|86|82|82|GRUPO D|2|16|7|5|1|1|8|Final|Defensa Central|75|178|23.671253629592222
S. Mandanda|37|79|79|SUB|2017 ~ 2024|163705|Derecho|GK|https://cdn.sofifa.net/players/163/705/23_60.png|Francia|https://sofifa.com/team/1335/france/|1335|https://cdn.sofifa.net/teams/1335/120.png|https://cdn.sofifa.net/flags/fr.png|83|86|82|82|GRUPO D|2|16|7|5|1|1|8|Final|Portero|82|187|23.449340844748203
I. Konaté|23|80|87|SUB|2021 ~ 2026|237678|Derecho|CB|https://cdn.sofifa.net/players/237/678/23_60.png|Francia|https://sofifa.com/team/1335/france/|1335|https://cdn.sofifa.net/teams/1335/120.png|https://cdn.sofifa.net/flags/fr.png|83|86|82|82|GRUPO D|2|16|7|5|1|1|8|Final|Defensa Central|95|194|25.241789775746625
W. Saliba|21|80|87|SUB|2019 ~ 2024|243715|Derecho|CB|https://cdn.sofifa.net/players/243/715/23_60.png|Francia|https://sofifa.com/team/1335/france/|1335|https://cdn.sofifa.net/teams/1335/120.png|https://cdn.sofifa.net/flags/fr.png|83|86|82|82|GRUPO D|2|16|7|5|1|1|8|Final|Defensa Central|85|192|23.057725694444446
J. Veretout|29|79|79|SUB|2019 ~ 2024|201519|Derecho|CDM|https://cdn.sofifa.net/players/201/519/23_60.png|Francia|https://sofifa.com/team/1335/france/|1335|https://cdn.sofifa.net/teams/1335/120.png|https://cdn.sofifa.net/flags/fr.png|83|86|82|82|GRUPO D|2|16|7|5|1|1|8|Final|Medio Centro Defensivo|67|177|21.38593635289987
R. Kolo Muani|23|79|85|SUB|2017 ~ 2025|237679|Derecho|ST|https://cdn.sofifa.net/players/237/679/23_60.png|Francia|https://sofifa.com/team/1335/france/|1335|https://cdn.sofifa.net/teams/1335/120.png|https://cdn.sofifa.net/flags/fr.png|83|86|82|82|GRUPO D|2|16|7|5|1|1|8|Final|Delantero Centro|73|187|20.875632703251448
A. Areola|29|81|83|SUB|2022 ~ 2027|193105|Derecho|GK|https://cdn.sofifa.net/players/193/105/23_60.png|Francia|https://sofifa.com/team/1335/france/|1335|https://cdn.sofifa.net/teams/1335/120.png|https://cdn.sofifa.net/flags/fr.png|83|86|82|82|GRUPO D|2|16|7|5|1|1|8|Final|Portero|94|195|24.720578566732414
A. Disasi|24|77|82|RES|2020 ~ 2025|229942|Derecho|CB|https://cdn.sofifa.net/players/229/942/23_60.png|Francia|https://sofifa.com/team/1335/france/|1335|https://cdn.sofifa.net/teams/1335/120.png|https://cdn.sofifa.net/flags/fr.png|83|86|82|82|GRUPO D|2|16|7|5|1|1|8|Final|Defensa Central|86|190|23.822714681440445
E. Camavinga|19|79|89|RES|2021 ~ 2027|248243|Izquierdo|CDM|https://cdn.sofifa.net/players/248/243/23_60.png|Francia|https://sofifa.com/team/1335/france/|1335|https://cdn.sofifa.net/teams/1335/120.png|https://cdn.sofifa.net/flags/fr.png|83|86|82|82|GRUPO D|2|16|7|5|1|1|8|Final|Medio Centro Defensivo|68|182|20.528921627822726
M. Thuram|24|78|81|RES|2019 ~ 2023|228093|Derecho|ST|https://cdn.sofifa.net/players/228/093/23_60.png|Francia|https://sofifa.com/team/1335/france/|1335|https://cdn.sofifa.net/teams/1335/120.png|https://cdn.sofifa.net/flags/fr.png|83|86|82|82|GRUPO D|2|16|7|5|1|1|8|Final|Delantero Centro|88|192|23.87152777777778
M. Ryan|30|80|80|GK|2021 ~ 2023|199005|Derecho|GK|https://cdn.sofifa.net/players/199/005/23_60.png|Australia|https://sofifa.com/team/1415/australia/|1415|https://cdn.sofifa.net/teams/1415/120.png|https://cdn.sofifa.net/flags/au.png|72|72|72|71|GRUPO D|11|6|4|2|0|2|-2|Octavos de final|Portero|82|184|24.22022684310019
N. Atkinson|23|70|78|RB|2022 ~ 2025|241861|Derecho|RB|https://cdn.sofifa.net/players/241/861/23_60.png|Australia|https://sofifa.com/team/1415/australia/|1415|https://cdn.sofifa.net/teams/1415/120.png|https://cdn.sofifa.net/flags/au.png|72|72|72|71|GRUPO D|11|6|4|2|0|2|-2|Octavos de final|Lateral Derecho|72|181|21.97735111870822
H. Souttar|23|72|79|RCB|2016 ~ 2025|229901|Derecho|CB|https://cdn.sofifa.net/players/229/901/23_60.png|Australia|https://sofifa.com/team/1415/australia/|1415|https://cdn.sofifa.net/teams/1415/120.png|https://cdn.sofifa.net/flags/au.png|72|72|72|71|GRUPO D|11|6|4|2|0|2|-2|Octavos de final|Defensa Central|79|198|20.15100499948985
M. Degenek|28|72|73|LCB|2022 ~ 2023|229585|Derecho|CB|https://cdn.sofifa.net/players/229/585/23_60.png|Australia|https://sofifa.com/team/1415/australia/|1415|https://cdn.sofifa.net/teams/1415/120.png|https://cdn.sofifa.net/flags/au.png|72|72|72|71|GRUPO D|11|6|4|2|0|2|-2|Octavos de final|Defensa Central|82|187|23.449340844748203
A. Behich|31|70|70|LB|2021 ~ 2022|202157|Izquierdo|LB|https://cdn.sofifa.net/players/202/157/23_60.png|Australia|https://sofifa.com/team/1415/australia/|1415|https://cdn.sofifa.net/teams/1415/120.png|https://cdn.sofifa.net/flags/au.png|72|72|72|71|GRUPO D|11|6|4|2|0|2|-2|Octavos de final|Lateral Izquierdo|63|170|21.79930795847751
A. Mooy|31|76|76|RDM|2020 ~ 2023|194958|Derecho|CM|https://cdn.sofifa.net/players/194/958/23_60.png|Australia|https://sofifa.com/team/1415/australia/|1415|https://cdn.sofifa.net/teams/1415/120.png|https://cdn.sofifa.net/flags/au.png|72|72|72|71|GRUPO D|11|6|4|2|0|2|-2|Octavos de final|Medio Centro|68|174|22.460034350640772
J. Irvine|29|73|73|LDM|2021 ~ 2023|211378|Derecho|CM|https://cdn.sofifa.net/players/211/378/23_60.png|Australia|https://sofifa.com/team/1415/australia/|1415|https://cdn.sofifa.net/teams/1415/120.png|https://cdn.sofifa.net/flags/au.png|72|72|72|71|GRUPO D|11|6|4|2|0|2|-2|Octavos de final|Medio Centro|70|189|19.59631589261219
M. Boyle|29|73|73|RM|2022 ~ 2023|211221|Derecho|RM|https://cdn.sofifa.net/players/211/221/23_60.png|Australia|https://sofifa.com/team/1415/australia/|1415|https://cdn.sofifa.net/teams/1415/120.png|https://cdn.sofifa.net/flags/au.png|72|72|72|71|GRUPO D|11|6|4|2|0|2|-2|Octavos de final|Medio Derecho|70|172|23.661438615467823
C. Goodwin|30|74|74|LM|2022 ~ 2025|209888|Izquierdo|LM|https://cdn.sofifa.net/players/209/888/23_60.png|Australia|https://sofifa.com/team/1415/australia/|1415|https://cdn.sofifa.net/teams/1415/120.png|https://cdn.sofifa.net/flags/au.png|72|72|72|71|GRUPO D|11|6|4|2|0|2|-2|Octavos de final|Medio Izquierdo|72|180|22.22222222222222
A. Hrustić|25|72|75|CAM|2020 ~ 2023|237647|Izquierdo|CAM|https://cdn.sofifa.net/players/237/647/23_60.png|Australia|https://sofifa.com/team/1415/australia/|1415|https://cdn.sofifa.net/teams/1415/120.png|https://cdn.sofifa.net/flags/au.png|72|72|72|71|GRUPO D|11|6|4|2|0|2|-2|Octavos de final|MEdio Centro Ofensivo|78|180|24.074074074074073
J. Maclaren|28|75|75|ST|2019 ~ 2024|212232|Derecho|ST|https://cdn.sofifa.net/players/212/232/23_60.png|Australia|https://sofifa.com/team/1415/australia/|1415|https://cdn.sofifa.net/teams/1415/120.png|https://cdn.sofifa.net/flags/au.png|72|72|72|71|GRUPO D|11|6|4|2|0|2|-2|Octavos de final|Delantero Centro|76|179|23.719609250647608
M. Duke|31|70|70|SUB|2021 ~ 2025|209885|Derecho|ST|https://cdn.sofifa.net/players/209/885/23_60.png|Australia|https://sofifa.com/team/1415/australia/|1415|https://cdn.sofifa.net/teams/1415/120.png|https://cdn.sofifa.net/flags/au.png|72|72|72|71|GRUPO D|11|6|4|2|0|2|-2|Octavos de final|Delantero Centro|84|182|25.359256128486894
C. Devlin|24|73|78|SUB|2021 ~ 2024|246006|Derecho|CDM|https://cdn.sofifa.net/players/246/006/23_60.png|Australia|https://sofifa.com/team/1415/australia/|1415|https://cdn.sofifa.net/teams/1415/120.png|https://cdn.sofifa.net/flags/au.png|72|72|72|71|GRUPO D|11|6|4|2|0|2|-2|Octavos de final|Medio Centro Defensivo|78|176|25.180785123966942
M. Leckie|31|71|71|SUB|2021 ~ 2024|195033|Derecho|LM|https://cdn.sofifa.net/players/195/033/23_60.png|Australia|https://sofifa.com/team/1415/australia/|1415|https://cdn.sofifa.net/teams/1415/120.png|https://cdn.sofifa.net/flags/au.png|72|72|72|71|GRUPO D|11|6|4|2|0|2|-2|Octavos de final|Medio Izquierdo|82|181|25.029760996306585
A. Mabil|26|70|70|SUB|2022 ~ 2023|212830|Derecho|LM|https://cdn.sofifa.net/players/212/830/23_60.png|Australia|https://sofifa.com/team/1415/australia/|1415|https://cdn.sofifa.net/teams/1415/120.png|https://cdn.sofifa.net/flags/au.png|72|72|72|71|GRUPO D|11|6|4|2|0|2|-2|Octavos de final|Medio Izquierdo|65|179|20.286507911738084
