NOMBRE|EDAD|VALORACION GENERAL|POTENCIAL|EQUIPO Y CONTRATO|ID_JUGADOR|ALTURA|PESO|PIE FAVORITO|MEJOR POSICION|VALOR|SALARIO|SRC_JUGADOR|EQUIPO|URL_EQUIPO|ID_EQUIPO|SRC_LOGO|SRC_FLAG|PJE_GLOBAL|PJE_ATAQUE|PJE_MEDIOCAMPO|PJE_DEFENSA|GRUPO|PUESTO|PTS|PJ|PG|PE|PP|DG|INSTANCIA ALCANZADA
C. RomeroCB|24|85|90|"RCB (13)
2022 ~ 2027"|232488|"185cm / 6'1"""|79kg / 174lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/232/488/23_60.png|Argentina|https://sofifa.com/team/1369/argentina/|1369|https://cdn.sofifa.net/teams/1369/120.png|https://cdn.sofifa.net/flags/ar.png|84|86|84|82|GRUPO C|1|14|7|4|2|1|7|Final
N. OtamendiCB|34|84|84|"LCB (19)
2020 ~ 2023"|192366|"182cm / 6'0"""|78kg / 172lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/192/366/23_60.png|Argentina|https://sofifa.com/team/1369/argentina/|1369|https://cdn.sofifa.net/teams/1369/120.png|https://cdn.sofifa.net/flags/ar.png|84|86|84|82|GRUPO C|1|14|7|4|2|1|7|Final
M. AcuñaLB LM CB|30|84|84|"LB (8)
2020 ~ 2024"|224334|"172cm / 5'8"""|69kg / 152lbs|Left|LB|€0|€0|https://cdn.sofifa.net/players/224/334/23_60.png|Argentina|https://sofifa.com/team/1369/argentina/|1369|https://cdn.sofifa.net/teams/1369/120.png|https://cdn.sofifa.net/flags/ar.png|84|86|84|82|GRUPO C|1|14|7|4|2|1|7|Final
L. ParedesCDM CM|28|83|83|"CDM (5)
2019 ~ 2024"|207439|"180cm / 5'11"""|75kg / 165lbs|Right|CDM|€0|€0|https://cdn.sofifa.net/players/207/439/23_60.png|Argentina|https://sofifa.com/team/1369/argentina/|1369|https://cdn.sofifa.net/teams/1369/120.png|https://cdn.sofifa.net/flags/ar.png|84|86|84|82|GRUPO C|1|14|7|4|2|1|7|Final
R. De PaulCM|28|86|86|"RCM (7)
2021 ~ 2026"|212616|"180cm / 5'11"""|70kg / 154lbs|Right|CM|€0|€0|https://cdn.sofifa.net/players/212/616/23_60.png|Argentina|https://sofifa.com/team/1369/argentina/|1369|https://cdn.sofifa.net/teams/1369/120.png|https://cdn.sofifa.net/flags/ar.png|84|86|84|82|GRUPO C|1|14|7|4|2|1|7|Final
A. GómezCAM LW|34|83|83|"LCM (17)
2021 ~ 2024"|143076|"167cm / 5'6"""|68kg / 150lbs|Right|CAM|€0|€0|https://cdn.sofifa.net/players/143/076/23_60.png|Argentina|https://sofifa.com/team/1369/argentina/|1369|https://cdn.sofifa.net/teams/1369/120.png|https://cdn.sofifa.net/flags/ar.png|84|86|84|82|GRUPO C|1|14|7|4|2|1|7|Final
L. MessiRW ST CF|35|91|91|"RW (10)
2021 ~ 2023"|158023|"169cm / 5'7"""|67kg / 148lbs|Left|RW|€0|€0|https://cdn.sofifa.net/players/158/023/23_60.png|Argentina|https://sofifa.com/team/1369/argentina/|1369|https://cdn.sofifa.net/teams/1369/120.png|https://cdn.sofifa.net/flags/ar.png|84|86|84|82|GRUPO C|1|14|7|4|2|1|7|Final
L. MartínezST|24|87|91|"ST (22)
2018 ~ 2026"|231478|"174cm / 5'9"""|72kg / 159lbs|Right|ST|€0|€0|https://cdn.sofifa.net/players/231/478/23_60.png|Argentina|https://sofifa.com/team/1369/argentina/|1369|https://cdn.sofifa.net/teams/1369/120.png|https://cdn.sofifa.net/flags/ar.png|84|86|84|82|GRUPO C|1|14|7|4|2|1|7|Final
Á. Di MaríaLW RW|34|85|85|"LW (11)
2015 ~ 2023"|183898|"180cm / 5'11"""|69kg / 152lbs|Left|LW|€0|€0|https://cdn.sofifa.net/players/183/898/23_60.png|Argentina|https://sofifa.com/team/1369/argentina/|1369|https://cdn.sofifa.net/teams/1369/120.png|https://cdn.sofifa.net/flags/ar.png|84|86|84|82|GRUPO C|1|14|7|4|2|1|7|Final
P. DybalaRW ST|28|86|86|"SUB (21)
2015 ~ 2024"|211110|"177cm / 5'10"""|75kg / 165lbs|Left|RW|€0|€0|https://cdn.sofifa.net/players/211/110/23_60.png|Argentina|https://sofifa.com/team/1369/argentina/|1369|https://cdn.sofifa.net/teams/1369/120.png|https://cdn.sofifa.net/flags/ar.png|84|86|84|82|GRUPO C|1|14|7|4|2|1|7|Final
N. GonzálezLW RW|24|82|87|"SUB (15)
2021 ~ 2026"|240690|"180cm / 5'11"""|72kg / 159lbs|Left|LM|€0|€0|https://cdn.sofifa.net/players/240/690/23_60.png|Argentina|https://sofifa.com/team/1369/argentina/|1369|https://cdn.sofifa.net/teams/1369/120.png|https://cdn.sofifa.net/flags/ar.png|84|86|84|82|GRUPO C|1|14|7|4|2|1|7|Final
G. RodríguezCDM|27|81|82|"SUB (18)
2020 ~ 2024"|225659|"185cm / 6'1"""|80kg / 176lbs|Right|CDM|€0|€0|https://cdn.sofifa.net/players/225/659/23_60.png|Argentina|https://sofifa.com/team/1369/argentina/|1369|https://cdn.sofifa.net/teams/1369/120.png|https://cdn.sofifa.net/flags/ar.png|84|86|84|82|GRUPO C|1|14|7|4|2|1|7|Final
E. FernándezCM CDM|21|79|87|"SUB (24)
2019 ~ 2025"|247090|"180cm / 5'11"""|77kg / 170lbs|Right|CAM|€0|€0|https://cdn.sofifa.net/players/247/090/23_60.png|Argentina|https://sofifa.com/team/1369/argentina/|1369|https://cdn.sofifa.net/teams/1369/120.png|https://cdn.sofifa.net/flags/ar.png|84|86|84|82|GRUPO C|1|14|7|4|2|1|7|Final
L. MartínezCB LB CDM|24|82|87|"SUB (25)
2019 ~ 2025"|239301|"178cm / 5'10"""|77kg / 170lbs|Left|CB|€0|€0|https://cdn.sofifa.net/players/239/301/23_60.png|Argentina|https://sofifa.com/team/1369/argentina/|1369|https://cdn.sofifa.net/teams/1369/120.png|https://cdn.sofifa.net/flags/ar.png|84|86|84|82|GRUPO C|1|14|7|4|2|1|7|Final
N. TagliaficoLB|29|81|81|"SUB (3)
2018 ~ 2023"|211256|"172cm / 5'8"""|65kg / 143lbs|Left|LB|€0|€0|https://cdn.sofifa.net/players/211/256/23_60.png|Argentina|https://sofifa.com/team/1369/argentina/|1369|https://cdn.sofifa.net/teams/1369/120.png|https://cdn.sofifa.net/flags/ar.png|84|86|84|82|GRUPO C|1|14|7|4|2|1|7|Final
F. ArmaniGK|35|80|80|"SUB (1)
2018 ~ 2024"|214584|"189cm / 6'2"""|88kg / 194lbs|Right|GK|€0|€0|https://cdn.sofifa.net/players/214/584/23_60.png|Argentina|https://sofifa.com/team/1369/argentina/|1369|https://cdn.sofifa.net/teams/1369/120.png|https://cdn.sofifa.net/flags/ar.png|84|86|84|82|GRUPO C|1|14|7|4|2|1|7|Final
J. CorreaLW ST|27|81|81|"SUB (16)
2022 ~ 2025"|215330|"189cm / 6'2"""|75kg / 165lbs|Right|LW|€0|€0|https://cdn.sofifa.net/players/215/330/23_60.png|Argentina|https://sofifa.com/team/1369/argentina/|1369|https://cdn.sofifa.net/teams/1369/120.png|https://cdn.sofifa.net/flags/ar.png|84|86|84|82|GRUPO C|1|14|7|4|2|1|7|Final
G. RulliGK|30|80|80|"SUB (12)
2020 ~ 2024"|215316|"189cm / 6'2"""|84kg / 185lbs|Right|GK|€0|€0|https://cdn.sofifa.net/players/215/316/23_60.png|Argentina|https://sofifa.com/team/1369/argentina/|1369|https://cdn.sofifa.net/teams/1369/120.png|https://cdn.sofifa.net/flags/ar.png|84|86|84|82|GRUPO C|1|14|7|4|2|1|7|Final
G. PezzellaCB|31|79|79|"SUB (6)
2021 ~ 2025"|193601|"187cm / 6'2"""|81kg / 179lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/193/601/23_60.png|Argentina|https://sofifa.com/team/1369/argentina/|1369|https://cdn.sofifa.net/teams/1369/120.png|https://cdn.sofifa.net/flags/ar.png|84|86|84|82|GRUPO C|1|14|7|4|2|1|7|Final
G. MontielRB RWB|25|79|82|"SUB (4)
2021 ~ 2026"|231340|"175cm / 5'9"""|70kg / 154lbs|Right|RB|€0|€0|https://cdn.sofifa.net/players/231/340/23_60.png|Argentina|https://sofifa.com/team/1369/argentina/|1369|https://cdn.sofifa.net/teams/1369/120.png|https://cdn.sofifa.net/flags/ar.png|84|86|84|82|GRUPO C|1|14|7|4|2|1|7|Final
J. ÁlvarezST RW LW|22|79|86|"SUB (9)
2022 ~ 2027"|246191|"170cm / 5'7"""|71kg / 157lbs|Right|CAM|€0|€0|https://cdn.sofifa.net/players/246/191/23_60.png|Argentina|https://sofifa.com/team/1369/argentina/|1369|https://cdn.sofifa.net/teams/1369/120.png|https://cdn.sofifa.net/flags/ar.png|84|86|84|82|GRUPO C|1|14|7|4|2|1|7|Final
E. PalaciosCM CDM CAM|23|79|84|"RES (14)
2020 ~ 2025"|231521|"177cm / 5'10"""|67kg / 148lbs|Right|CM|€0|€0|https://cdn.sofifa.net/players/231/521/23_60.png|Argentina|https://sofifa.com/team/1369/argentina/|1369|https://cdn.sofifa.net/teams/1369/120.png|https://cdn.sofifa.net/flags/ar.png|84|86|84|82|GRUPO C|1|14|7|4|2|1|7|Final
J. FoythRB CB CDM|24|79|84|"RES (2)
2021 ~ 2026"|237221|"187cm / 6'2"""|69kg / 152lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/237/221/23_60.png|Argentina|https://sofifa.com/team/1369/argentina/|1369|https://cdn.sofifa.net/teams/1369/120.png|https://cdn.sofifa.net/flags/ar.png|84|86|84|82|GRUPO C|1|14|7|4|2|1|7|Final
A. Mac AllisterCAM CM|23|78|84|"RES (20)
2019 ~ 2025"|239837|"176cm / 5'9"""|72kg / 159lbs|Right|CAM|€0|€0|https://cdn.sofifa.net/players/239/837/23_60.png|Argentina|https://sofifa.com/team/1369/argentina/|1369|https://cdn.sofifa.net/teams/1369/120.png|https://cdn.sofifa.net/flags/ar.png|84|86|84|82|GRUPO C|1|14|7|4|2|1|7|Final
M. Al OwaisGK|30|71|71|"GK (21)
2022 ~ 2025"|210923|"185cm / 6'1"""|79kg / 174lbs|Left|GK|€0|€0|https://cdn.sofifa.net/players/210/923/23_60.png|Arabia Saudita|https://sofifa.com/team/111114/saudi-arabia/|111114|https://cdn.sofifa.net/teams/111114/120.png|https://cdn.sofifa.net/flags/sa.png|71|71|72|71|GRUPO C|25|3|3|1|0|2|-2|Fase de grupos
S. AbdulhamidRB CDM LB|22|68|76|"RB (12)
2022 ~ 2025"|246688|"175cm / 5'9"""|70kg / 154lbs|Right|RWB|€0|€0|https://cdn.sofifa.net/players/246/688/23_60.png|Arabia Saudita|https://sofifa.com/team/111114/saudi-arabia/|111114|https://cdn.sofifa.net/teams/111114/120.png|https://cdn.sofifa.net/flags/sa.png|71|71|72|71|GRUPO C|25|3|3|1|0|2|-2|Fase de grupos
A. Al AmriCB|25|73|78|"RCB (4)
2015 ~ 2024"|241197|"185cm / 6'1"""|75kg / 165lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/241/197/23_60.png|Arabia Saudita|https://sofifa.com/team/111114/saudi-arabia/|111114|https://cdn.sofifa.net/teams/111114/120.png|https://cdn.sofifa.net/flags/sa.png|71|71|72|71|GRUPO C|25|3|3|1|0|2|-2|Fase de grupos
A. MaduCB|28|70|71|"LCB (3)
2013 ~ 2025"|213901|"187cm / 6'2"""|77kg / 170lbs|Left|CB|€0|€0|https://cdn.sofifa.net/players/213/901/23_60.png|Arabia Saudita|https://sofifa.com/team/111114/saudi-arabia/|111114|https://cdn.sofifa.net/teams/111114/120.png|https://cdn.sofifa.net/flags/sa.png|71|71|72|71|GRUPO C|25|3|3|1|0|2|-2|Fase de grupos
Y. Al ShahraniLB|30|75|75|"LB (13)
2012 ~ 2025"|210603|"171cm / 5'7"""|64kg / 141lbs|Right|LB|€0|€0|https://cdn.sofifa.net/players/210/603/23_60.png|Arabia Saudita|https://sofifa.com/team/111114/saudi-arabia/|111114|https://cdn.sofifa.net/teams/111114/120.png|https://cdn.sofifa.net/flags/sa.png|71|71|72|71|GRUPO C|25|3|3|1|0|2|-2|Fase de grupos
R. SharahiliCDM CM|29|66|66|"RDM (26)
2020 ~ 2024"|229800|"184cm / 6'0"""|77kg / 170lbs|Right|CDM|€0|€0|https://cdn.sofifa.net/players/229/800/23_60.png|Arabia Saudita|https://sofifa.com/team/111114/saudi-arabia/|111114|https://cdn.sofifa.net/teams/111114/120.png|https://cdn.sofifa.net/flags/sa.png|71|71|72|71|GRUPO C|25|3|3|1|0|2|-2|Fase de grupos
M. KannoCDM CM|27|72|73|"LDM (23)
2022 ~ 2027"|220075|"192cm / 6'4"""|67kg / 148lbs|Right|CDM|€0|€0|https://cdn.sofifa.net/players/220/075/23_60.png|Arabia Saudita|https://sofifa.com/team/111114/saudi-arabia/|111114|https://cdn.sofifa.net/teams/111114/120.png|https://cdn.sofifa.net/flags/sa.png|71|71|72|71|GRUPO C|25|3|3|1|0|2|-2|Fase de grupos
H. BahebriRM CAM LM|29|71|71|"RM (19)
2021 ~ 2024"|208974|"172cm / 5'8"""|67kg / 148lbs|Right|RM|€0|€0|https://cdn.sofifa.net/players/208/974/23_60.png|Arabia Saudita|https://sofifa.com/team/111114/saudi-arabia/|111114|https://cdn.sofifa.net/teams/111114/120.png|https://cdn.sofifa.net/flags/sa.png|71|71|72|71|GRUPO C|25|3|3|1|0|2|-2|Fase de grupos
S. Al DawsariLM|30|78|78|"LM (10)
2011 ~ 2025"|210602|"172cm / 5'8"""|71kg / 157lbs|Right|LM|€0|€0|https://cdn.sofifa.net/players/210/602/23_60.png|Arabia Saudita|https://sofifa.com/team/111114/saudi-arabia/|111114|https://cdn.sofifa.net/teams/111114/120.png|https://cdn.sofifa.net/flags/sa.png|71|71|72|71|GRUPO C|25|3|3|1|0|2|-2|Fase de grupos
S. Al FarajCAM CDM|32|76|76|"CAM (7)
2008 ~ 2025"|191269|"180cm / 5'11"""|64kg / 141lbs|Left|CAM|€0|€0|https://cdn.sofifa.net/players/191/269/23_60.png|Arabia Saudita|https://sofifa.com/team/111114/saudi-arabia/|111114|https://cdn.sofifa.net/teams/111114/120.png|https://cdn.sofifa.net/flags/sa.png|71|71|72|71|GRUPO C|25|3|3|1|0|2|-2|Fase de grupos
S. Al ShehriST|28|71|71|"ST (11)
2020 ~ 2024"|211173|"184cm / 6'0"""|77kg / 170lbs|Right|ST|€0|€0|https://cdn.sofifa.net/players/211/173/23_60.png|Arabia Saudita|https://sofifa.com/team/111114/saudi-arabia/|111114|https://cdn.sofifa.net/teams/111114/120.png|https://cdn.sofifa.net/flags/sa.png|71|71|72|71|GRUPO C|25|3|3|1|0|2|-2|Fase de grupos
F. Al BirekanST|22|67|78|"SUB (9)
2021 ~ 2025"|238545|"181cm / 5'11"""|74kg / 163lbs|Left|ST|€0|€0|https://cdn.sofifa.net/players/238/545/23_60.png|Arabia Saudita|https://sofifa.com/team/111114/saudi-arabia/|111114|https://cdn.sofifa.net/teams/111114/120.png|https://cdn.sofifa.net/flags/sa.png|71|71|72|71|GRUPO C|25|3|3|1|0|2|-2|Fase de grupos
A. Al MalkiCDM|27|72|73|"SUB (8)
2022 ~ 2026"|230713|"176cm / 5'9"""|70kg / 154lbs|Right|CDM|€0|€0|https://cdn.sofifa.net/players/230/713/23_60.png|Arabia Saudita|https://sofifa.com/team/111114/saudi-arabia/|111114|https://cdn.sofifa.net/teams/111114/120.png|https://cdn.sofifa.net/flags/sa.png|71|71|72|71|GRUPO C|25|3|3|1|0|2|-2|Fase de grupos
S. Al NajaiCM RM LM|25|69|72|"SUB (16)
2016 ~ 2024"|233961|"176cm / 5'9"""|68kg / 150lbs|Right|CM|€0|€0|https://cdn.sofifa.net/players/233/961/23_60.png|Arabia Saudita|https://sofifa.com/team/111114/saudi-arabia/|111114|https://cdn.sofifa.net/teams/111114/120.png|https://cdn.sofifa.net/flags/sa.png|71|71|72|71|GRUPO C|25|3|3|1|0|2|-2|Fase de grupos
H. AsiriRM CF|21|61|73|"SUB (25)
2020 ~ 2024"|257842|"173cm / 5'8"""|64kg / 141lbs|Right|RM|€0|€0|https://cdn.sofifa.net/players/257/842/23_60.png|Arabia Saudita|https://sofifa.com/team/111114/saudi-arabia/|111114|https://cdn.sofifa.net/teams/111114/120.png|https://cdn.sofifa.net/flags/sa.png|71|71|72|71|GRUPO C|25|3|3|1|0|2|-2|Fase de grupos
S. Al GhannamRB|28|73|73|"SUB (2)
2018 ~ 2024"|232477|"173cm / 5'8"""|62kg / 137lbs|Right|RB|€0|€0|https://cdn.sofifa.net/players/232/477/23_60.png|Arabia Saudita|https://sofifa.com/team/111114/saudi-arabia/|111114|https://cdn.sofifa.net/teams/111114/120.png|https://cdn.sofifa.net/flags/sa.png|71|71|72|71|GRUPO C|25|3|3|1|0|2|-2|Fase de grupos
A. Al BulayhiCB|32|68|68|"SUB (5)
2017 ~ 2023"|229851|"182cm / 6'0"""|77kg / 170lbs|Left|CB|€0|€0|https://cdn.sofifa.net/players/229/851/23_60.png|Arabia Saudita|https://sofifa.com/team/111114/saudi-arabia/|111114|https://cdn.sofifa.net/teams/111114/120.png|https://cdn.sofifa.net/flags/sa.png|71|71|72|71|GRUPO C|25|3|3|1|0|2|-2|Fase de grupos
M. Al RubaieGK|24|66|72|"SUB (1)
2017 ~ 2023"|245276|"190cm / 6'3"""|77kg / 170lbs|Right|GK|€0|€0|https://cdn.sofifa.net/players/245/276/23_60.png|Arabia Saudita|https://sofifa.com/team/111114/saudi-arabia/|111114|https://cdn.sofifa.net/teams/111114/120.png|https://cdn.sofifa.net/flags/sa.png|71|71|72|71|GRUPO C|25|3|3|1|0|2|-2|Fase de grupos
A. AteefCDM|29|68|68|"SUB (14)
2013 ~ 2023"|210926|"177cm / 5'10"""|68kg / 150lbs|Right|CDM|€0|€0|https://cdn.sofifa.net/players/210/926/23_60.png|Arabia Saudita|https://sofifa.com/team/111114/saudi-arabia/|111114|https://cdn.sofifa.net/teams/111114/120.png|https://cdn.sofifa.net/flags/sa.png|71|71|72|71|GRUPO C|25|3|3|1|0|2|-2|Fase de grupos
H. TombaktiCB|23|66|76|"SUB (17)
2018 ~ 2023"|245751|"182cm / 6'0"""|74kg / 163lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/245/751/23_60.png|Arabia Saudita|https://sofifa.com/team/111114/saudi-arabia/|111114|https://cdn.sofifa.net/teams/111114/120.png|https://cdn.sofifa.net/flags/sa.png|71|71|72|71|GRUPO C|25|3|3|1|0|2|-2|Fase de grupos
M. Al BuraikRB|29|70|70|"SUB (6)
2014 ~ 2025"|221370|"173cm / 5'8"""|61kg / 134lbs|Right|RB|€0|€0|https://cdn.sofifa.net/players/221/370/23_60.png|Arabia Saudita|https://sofifa.com/team/111114/saudi-arabia/|111114|https://cdn.sofifa.net/teams/111114/120.png|https://cdn.sofifa.net/flags/sa.png|71|71|72|71|GRUPO C|25|3|3|1|0|2|-2|Fase de grupos
N. Al DawsariLB CDM|23|68|77|"SUB (24)
2017 ~ 2023"|241938|"178cm / 5'10"""|68kg / 150lbs|Left|LM|€0|€0|https://cdn.sofifa.net/players/241/938/23_60.png|Arabia Saudita|https://sofifa.com/team/111114/saudi-arabia/|111114|https://cdn.sofifa.net/teams/111114/120.png|https://cdn.sofifa.net/flags/sa.png|71|71|72|71|GRUPO C|25|3|3|1|0|2|-2|Fase de grupos
N. Al AqidiGK|22|61|73|"SUB (22)
2019 ~ 2025"|255368|"186cm / 6'1"""|83kg / 183lbs|Right|GK|€0|€0|https://cdn.sofifa.net/players/255/368/23_60.png|Arabia Saudita|https://sofifa.com/team/111114/saudi-arabia/|111114|https://cdn.sofifa.net/teams/111114/120.png|https://cdn.sofifa.net/flags/sa.png|71|71|72|71|GRUPO C|25|3|3|1|0|2|-2|Fase de grupos
A. Al HassanCDM CM|25|67|74|"RES (15)
2020 ~ 2025"|242863|"182cm / 6'0"""|65kg / 143lbs|Right|CDM|€0|€0|https://cdn.sofifa.net/players/242/863/23_60.png|Arabia Saudita|https://sofifa.com/team/111114/saudi-arabia/|111114|https://cdn.sofifa.net/teams/111114/120.png|https://cdn.sofifa.net/flags/sa.png|71|71|72|71|GRUPO C|25|3|3|1|0|2|-2|Fase de grupos
N. Al AbedCAM LM RM|32|67|67|"RES (18)
2020 ~ 2023"|208949|"169cm / 5'7"""|63kg / 139lbs|Left|CAM|€0|€0|https://cdn.sofifa.net/players/208/949/23_60.png|Arabia Saudita|https://sofifa.com/team/111114/saudi-arabia/|111114|https://cdn.sofifa.net/teams/111114/120.png|https://cdn.sofifa.net/flags/sa.png|71|71|72|71|GRUPO C|25|3|3|1|0|2|-2|Fase de grupos
A. Al ObudLM|27|67|67|"RES (20)
2019 ~ 2023"|238043|"174cm / 5'9"""|70kg / 154lbs|Right|LM|€0|€0|https://cdn.sofifa.net/players/238/043/23_60.png|Arabia Saudita|https://sofifa.com/team/111114/saudi-arabia/|111114|https://cdn.sofifa.net/teams/111114/120.png|https://cdn.sofifa.net/flags/sa.png|71|71|72|71|GRUPO C|25|3|3|1|0|2|-2|Fase de grupos
G. OchoaGK|36|82|82|"GK (13)
2019 ~ 2022"|140233|"185cm / 6'1"""|78kg / 172lbs|Right|GK|€0|€0|https://cdn.sofifa.net/players/140/233/23_60.png|México|https://sofifa.com/team/1386/mexico/|1386|https://cdn.sofifa.net/teams/1386/120.png|https://cdn.sofifa.net/flags/mx.png|78|79|77|77|GRUPO C|22|4|3|1|1|1|-1|Fase de grupos
J. SánchezRB|24|76|82|"RB (19)
2018 ~ 2025"|233493|"175cm / 5'9"""|71kg / 157lbs|Right|RB|€0|€0|https://cdn.sofifa.net/players/233/493/23_60.png|México|https://sofifa.com/team/1386/mexico/|1386|https://cdn.sofifa.net/teams/1386/120.png|https://cdn.sofifa.net/flags/mx.png|78|79|77|77|GRUPO C|22|4|3|1|1|1|-1|Fase de grupos
C. MontesCB|25|78|81|"RCB (3)
2015 ~ 2024"|229980|"191cm / 6'3"""|70kg / 154lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/229/980/23_60.png|México|https://sofifa.com/team/1386/mexico/|1386|https://cdn.sofifa.net/teams/1386/120.png|https://cdn.sofifa.net/flags/mx.png|78|79|77|77|GRUPO C|22|4|3|1|1|1|-1|Fase de grupos
H. MorenoCB|34|77|77|"LCB (15)
2021 ~ 2023"|173432|"186cm / 6'1"""|75kg / 165lbs|Left|CB|€0|€0|https://cdn.sofifa.net/players/173/432/23_60.png|México|https://sofifa.com/team/1386/mexico/|1386|https://cdn.sofifa.net/teams/1386/120.png|https://cdn.sofifa.net/flags/mx.png|78|79|77|77|GRUPO C|22|4|3|1|1|1|-1|Fase de grupos
J. GallardoLB LM LW|27|78|78|"LB (23)
2018 ~ 2023"|226045|"176cm / 5'9"""|73kg / 161lbs|Left|LB|€0|€0|https://cdn.sofifa.net/players/226/045/23_60.png|México|https://sofifa.com/team/1386/mexico/|1386|https://cdn.sofifa.net/teams/1386/120.png|https://cdn.sofifa.net/flags/mx.png|78|79|77|77|GRUPO C|22|4|3|1|1|1|-1|Fase de grupos
E. ÁlvarezCDM|24|80|85|"CDM (4)
2019 ~ 2025"|235844|"187cm / 6'2"""|73kg / 161lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/235/844/23_60.png|México|https://sofifa.com/team/1386/mexico/|1386|https://cdn.sofifa.net/teams/1386/120.png|https://cdn.sofifa.net/flags/mx.png|78|79|77|77|GRUPO C|22|4|3|1|1|1|-1|Fase de grupos
H. HerreraCM|32|78|78|"RCM (16)
2019 ~ 2022"|156519|"185cm / 6'1"""|78kg / 172lbs|Right|CM|€0|€0|https://cdn.sofifa.net/players/156/519/23_60.png|México|https://sofifa.com/team/1386/mexico/|1386|https://cdn.sofifa.net/teams/1386/120.png|https://cdn.sofifa.net/flags/mx.png|78|79|77|77|GRUPO C|22|4|3|1|1|1|-1|Fase de grupos
C. RodríguezCAM CM|25|76|81|"LCM (8)
2022 ~ 2025"|235389|"171cm / 5'7"""|64kg / 141lbs|Right|CAM|€0|€0|https://cdn.sofifa.net/players/235/389/23_60.png|México|https://sofifa.com/team/1386/mexico/|1386|https://cdn.sofifa.net/teams/1386/120.png|https://cdn.sofifa.net/flags/mx.png|78|79|77|77|GRUPO C|22|4|3|1|1|1|-1|Fase de grupos
A. VegaLW ST RW|24|79|83|"RW (10)
2019 ~ 2022"|233260|"173cm / 5'8"""|77kg / 170lbs|Right|CAM|€0|€0|https://cdn.sofifa.net/players/233/260/23_60.png|México|https://sofifa.com/team/1386/mexico/|1386|https://cdn.sofifa.net/teams/1386/120.png|https://cdn.sofifa.net/flags/mx.png|78|79|77|77|GRUPO C|22|4|3|1|1|1|-1|Fase de grupos
R. JiménezST|31|82|82|"ST (9)
2019 ~ 2024"|204838|"188cm / 6'2"""|81kg / 179lbs|Right|ST|€0|€0|https://cdn.sofifa.net/players/204/838/23_60.png|México|https://sofifa.com/team/1386/mexico/|1386|https://cdn.sofifa.net/teams/1386/120.png|https://cdn.sofifa.net/flags/mx.png|78|79|77|77|GRUPO C|22|4|3|1|1|1|-1|Fase de grupos
H. LozanoRW LW|26|81|81|"LW (22)
2019 ~ 2024"|221992|"175cm / 5'9"""|70kg / 154lbs|Right|RW|€0|€0|https://cdn.sofifa.net/players/221/992/23_60.png|México|https://sofifa.com/team/1386/mexico/|1386|https://cdn.sofifa.net/teams/1386/120.png|https://cdn.sofifa.net/flags/mx.png|78|79|77|77|GRUPO C|22|4|3|1|1|1|-1|Fase de grupos
R. Funes MoriST|31|75|75|"SUB (11)
2015 ~ 2024"|198140|"186cm / 6'1"""|78kg / 172lbs|Right|ST|€0|€0|https://cdn.sofifa.net/players/198/140/23_60.png|México|https://sofifa.com/team/1386/mexico/|1386|https://cdn.sofifa.net/teams/1386/120.png|https://cdn.sofifa.net/flags/mx.png|78|79|77|77|GRUPO C|22|4|3|1|1|1|-1|Fase de grupos
U. AntunaRW LW|24|74|76|"SUB (21)
2022 ~ 2024"|237997|"174cm / 5'9"""|59kg / 130lbs|Right|RM|€0|€0|https://cdn.sofifa.net/players/237/997/23_60.png|México|https://sofifa.com/team/1386/mexico/|1386|https://cdn.sofifa.net/teams/1386/120.png|https://cdn.sofifa.net/flags/mx.png|78|79|77|77|GRUPO C|22|4|3|1|1|1|-1|Fase de grupos
A. GuardadoCDM CM|35|77|77|"SUB (18)
2017 ~ 2023"|171897|"169cm / 5'7"""|67kg / 148lbs|Left|CM|€0|€0|https://cdn.sofifa.net/players/171/897/23_60.png|México|https://sofifa.com/team/1386/mexico/|1386|https://cdn.sofifa.net/teams/1386/120.png|https://cdn.sofifa.net/flags/mx.png|78|79|77|77|GRUPO C|22|4|3|1|1|1|-1|Fase de grupos
L. ChávezCM CDM|26|76|79|"SUB (24)
2019 ~ 2023"|222382|"178cm / 5'10"""|73kg / 161lbs|Left|CM|€0|€0|https://cdn.sofifa.net/players/222/382/23_60.png|México|https://sofifa.com/team/1386/mexico/|1386|https://cdn.sofifa.net/teams/1386/120.png|https://cdn.sofifa.net/flags/mx.png|78|79|77|77|GRUPO C|22|4|3|1|1|1|-1|Fase de grupos
N. AraújoCB RB|30|74|74|"SUB (2)
2018 ~ 2023"|192041|"187cm / 6'2"""|87kg / 192lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/192/041/23_60.png|México|https://sofifa.com/team/1386/mexico/|1386|https://cdn.sofifa.net/teams/1386/120.png|https://cdn.sofifa.net/flags/mx.png|78|79|77|77|GRUPO C|22|4|3|1|1|1|-1|Fase de grupos
